UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
58707,29168,3023,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:06:02,2021-10-11T13:06:03,2021-10-11T13:07:19,COMPLETED,0:0,,,1,2021-10-11T13:06:02,,00:00:00,622592,76,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,64,,,0:15,,,64M,64,64,00:00:01,4096,8192,00:00:00,4096,00:00:00,,,billing=4096;cpu=4096;mem=64M;node=64,billing=8192;cpu=8192;node=64,,,SchedMain,,,
58232,4067,3024,jlbeck,ven004,run.sh,240,2021-10-11T13:07:14,2021-10-11T13:07:14,2021-10-11T13:07:16,FAILED,15:0,,,1,2021-10-11T13:07:14,,00:00:00,128000,2,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:15,,,500M,500,500,00:00:00,0,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58707,29168,3025,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:13:01,2021-10-11T13:13:01,2021-10-11T13:23:17,NODE_FAIL,0:0,,,1,2021-10-11T13:13:01,,00:00:00,5046272,616,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,64,,,0:15,,,64M,64,64,00:00:00,0,8192,00:00:00,4096,00:00:00,,,billing=4096;cpu=4096;mem=64M;node=64,billing=8192;cpu=8192;node=64,,,SchedMain,,,
58232,4067,3026,jlbeck,ven004,run.sh,240,2021-10-11T13:14:43,2021-10-11T13:14:43,2021-10-11T13:14:45,FAILED,15:0,,,1,2021-10-11T13:14:43,,00:00:00,128000,2,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:15,,,500M,500,500,00:00:00,0,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58232,4067,3027,jlbeck,ven004,check_pe.sh,240,2021-10-11T13:16:47,2021-10-11T13:16:48,2021-10-11T13:16:48,COMPLETED,0:0,,,1,2021-10-11T13:16:47,,00:00:00,0,0,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:0,,,500M,500,500,00:00:01,500,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58232,4067,3028,jlbeck,ven004,check_pe.sh,240,2021-10-11T13:18:33,2021-10-11T13:18:34,2021-10-11T13:18:34,COMPLETED,0:0,,,1,2021-10-11T13:18:33,,00:00:00,0,0,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:0,,,500M,500,500,00:00:01,500,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58232,4067,3029,jlbeck,ven004,check_pe.sh,240,2021-10-11T13:18:56,2021-10-11T13:18:57,2021-10-11T13:18:57,COMPLETED,0:0,,,1,2021-10-11T13:18:56,,00:00:00,0,0,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,1000,,,0:0,,,1000M,1000,1000,00:00:01,1000,128000,00:00:00,1000,00:00:00,,,billing=1000;cpu=1000;mem=1000M;node=1000,billing=128000;cpu=128000;node=1000,,,SchedMain,,,
58232,4067,3030,jlbeck,ven004,run.sh,240,2021-10-11T13:19:50,2021-10-11T13:19:50,2021-10-11T13:19:51,FAILED,15:0,,,1,2021-10-11T13:19:50,,00:00:00,64000,1,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:15,,,500M,500,500,00:00:00,0,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58232,4067,3031,jlbeck,ven004,run.sh,240,2021-10-11T13:20:46,2021-10-11T13:20:46,2021-10-11T13:20:47,FAILED,15:0,,,1,2021-10-11T13:20:46,,00:00:00,64000,1,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:15,,,500M,500,500,00:00:00,0,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58232,4067,3032,jlbeck,ven004,run.sh,240,2021-10-11T13:21:50,2021-10-11T13:21:50,2021-10-11T13:21:51,FAILED,15:0,,,1,2021-10-11T13:21:50,,00:00:00,64000,1,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:15,,,500M,500,500,00:00:00,0,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58232,4067,3033,jlbeck,ven004,run.sh,240,2021-10-11T13:24:05,2021-10-11T13:24:06,2021-10-11T13:24:06,COMPLETED,0:0,,,1,2021-10-11T13:24:05,,00:00:00,0,0,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:0,,,500M,500,500,00:00:01,500,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58232,4067,3034,jlbeck,ven004,check_pe.sh,240,2021-10-11T13:25:06,2021-10-11T13:25:07,2021-10-11T13:25:07,COMPLETED,0:0,,,1,2021-10-11T13:25:06,,00:00:00,0,0,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:0,,,500M,500,500,00:00:01,500,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58707,29168,3035,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:25:23,2021-10-11T13:25:23,2021-10-11T13:29:30,COMPLETED,0:0,,,1,2021-10-11T13:25:23,,00:00:00,31616,247,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,1,,,0:0,,,1M,1,1,00:00:00,0,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedMain,,,
