14,1
7,128
401,128
46,1
341,1
31,64
2,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
509,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
508,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
658,1
658,1
658,1
658,1
658,1
658,1
658,1
658,1
658,1
658,1
658,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
659,1
2,1
68,1
68,1
68,1
68,1
68,1
70,1
68,1
68,1
69,1
68,1
69,1
68,1
68,1
68,1
68,1
69,1
67,1
68,1
67,1
69,1
67,1
67,1
67,1
68,1
69,1
69,1
69,1
70,1
69,1
69,1
69,1
70,1
69,1
69,1
69,1
69,1
69,1
70,1
69,1
71,1
69,1
70,1
69,1
71,1
70,1
70,1
69,1
70,1
70,1
71,1
70,1
70,1
70,1
72,1
70,1
69,1
71,1
71,1
70,1
71,1
70,1
70,1
70,1
70,1
70,1
71,1
70,1
71,1
72,1
71,1
71,1
70,1
69,1
69,1
70,1
70,1
70,1
70,1
70,1
71,1
70,1
70,1
71,1
70,1
70,1
70,1
71,1
71,1
70,1
91,1
81,1
82,1
88,1
85,1
81,1
81,1
85,1
89,1
84,1
87,1
84,1
90,1
90,1
85,1
84,1
81,1
89,1
88,1
91,1
89,1
83,1
88,1
86,1
88,1
85,1
84,1
91,1
86,1
81,1
81,1
85,1
82,1
85,1
87,1
86,1
90,1
82,1
84,1
83,1
87,1
88,1
85,1
84,1
85,1
83,1
85,1
83,1
82,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
304,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
940,1
940,1
940,1
940,1
940,1
941,1
941,1
941,1
941,1
941,1
941,1
941,1
941,1
941,1
941,1
941,1
941,1
941,1
941,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
402,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
403,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
378,1
37,1
20,1
20,1
12,2
15,2
13,2
14,2
13,2
11,2
14,2
13,2
13,2
13,2
16,2
15,2
14,2
13,2
12,2
14,2
13,2
12,2
14,2
12,2
14,2
13,2
14,2
12,2
11,2
13,2
16,2
16,2
16,2
12,2
13,2
14,2
19,2
16,2
14,2
13,2
18,2
18,2
17,2
14,2
17,2
16,2
13,2
12,2
13,2
16,2
15,2
15,2
17,2
11,2
14,2
16,2
16,2
13,2
13,2
18,2
15,2
14,2
13,2
15,2
12,2
12,2
18,2
15,2
15,2
14,2
14,2
13,2
12,2
13,2
13,2
15,2
18,2
14,2
14,2
15,2
14,2
14,2
12,2
13,2
17,2
18,2
18,2
14,2
14,2
14,2
13,2
15,2
14,2
14,2
16,2
15,2
18,2
18,2
16,2
16,2
13,2
13,2
14,2
18,2
17,2
14,2
16,2
16,2
12,2
15,2
18,2
18,2
18,2
15,2
15,2
12,2
15,2
15,2
15,2
15,2
12,2
12,2
13,2
12,2
15,2
18,2
15,2
16,2
14,2
13,2
15,2
15,2
11,2
13,2
14,2
17,2
15,2
13,2
13,2
13,2
14,2
13,2
13,2
14,2
16,2
11,2
16,2
12,2
14,2
15,2
16,2
14,2
12,2
12,2
14,2
12,2
14,2
12,2
12,2
12,2
11,2
15,2
13,2
11,2
13,2
12,2
11,2
12,2
12,2
16,2
12,2
12,2
13,2
13,2
14,2
16,2
13,2
15,2
16,2
14,2
12,2
14,2
15,2
16,2
15,2
14,2
14,2
13,2
14,2
16,2
14,2
14,2
14,2
11,2
15,2
12,2
17,2
16,2
16,2
14,2
15,2
13,2
12,2
12,2
16,2
14,2
14,2
13,2
15,2
11,2
15,2
14,2
15,2
14,2
17,2
16,2
12,2
12,2
14,2
12,2
14,2
17,2
16,2
15,2
11,2
16,2
14,2
14,2
13,2
18,2
14,2
17,2
12,2
16,2
16,2
15,2
14,2
17,2
17,2
13,2
14,2
14,2
13,2
17,2
14,2
14,2
16,2
16,2
16,2
17,2
18,2
16,2
14,2
13,2
13,2
12,2
14,2
17,2
14,2
14,2
15,2
12,2
13,2
13,2
12,2
15,2
13,2
15,2
13,2
14,2
11,2
17,2
15,2
15,2
12,2
15,2
16,2
16,2
15,2
13,2
15,2
15,2
15,2
16,2
17,2
12,2
15,2
13,2
12,2
13,2
16,2
15,2
16,2
11,2
12,2
11,2
12,2
11,2
11,2
14,2
13,2
12,2
12,2
15,2
16,2
16,2
15,2
16,2
14,2
16,2
16,2
12,2
12,2
15,2
16,2
16,2
12,2
11,2
13,2
12,2
13,2
14,2
12,2
12,2
11,2
13,2
13,2
12,2
12,2
12,2
11,2
13,2
16,2
15,2
15,2
11,2
12,2
11,2
14,2
14,2
14,2
15,2
13,2
13,2
14,2
26,2
13,2
16,2
14,2
15,2
12,2
12,2
16,2
16,2
16,2
13,2
17,2
12,2
15,2
15,2
14,2
15,2
15,2
12,2
16,2
15,2
15,2
13,2
12,2
15,2
15,2
12,2
12,2
13,2
12,2
11,2
12,2
12,2
12,2
12,2
12,2
12,2
14,2
140,128
297,256
3,256
564,256
256,1
4155,256
3621,16
3621,16
3621,16
495,16
1765,16
11,1
794,1
8,10
644,1
3620,1
644,1
3620,1
644,1
3620,1
3620,1
644,1
3620,1
3620,1
863,1
594,1
594,1
494,1
494,1
494,1
494,1
494,1
3557,1
3557,1
3565,1
3509,1
3620,1
3511,1
3513,1
3508,1
3520,1
3512,1
3512,1
3510,1
3522,1
3510,1
3436,1
3440,1
3439,1
3444,1
3380,1
3350,1
3349,1
3354,1
3355,1
3352,1
3349,1
3350,1
3171,1
3100,1
3124,1
3129,1
3128,1
3126,1
3128,1
3127,1
3125,1
3114,1
3138,1
3130,1
3128,1
3119,1
1782,1
1813,1
1795,1
1778,1
1801,1
1777,1
1801,1
1797,1
1795,1
1850,1
1870,1
1789,1
1806,1
1785,1
1839,1
1878,1
1796,1
1797,1
1801,1
1810,1
1796,1
1775,1
1802,1
1825,1
1791,1
1882,1
1773,1
1796,1
1810,1
1771,1
1803,1
1801,1
1797,1
1763,1
1857,1
1808,1
1814,1
1802,1
1802,1
1809,1
1877,1
1803,1
1800,1
1778,1
1783,1
1794,1
423,39
1519,64
483,256
476,16
479,16
81,16
1327,16
1327,16
20,1
2573,64
39,64
293,80
270,40
268,40
384,46
20,53
17,50
21,58
384,48
317,60
384,41
384,54
9,5
13,27
10,25
11,17
12,23
12,24
14,33
17,41
12,19
17,40
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
311,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
310,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
309,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
308,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
307,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
306,1
503,100
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
305,1
2265,1
2265,1
2265,1
2265,1
2265,1
2265,1
2265,1
2265,1
2265,1
2265,1
2265,1
2265,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2230,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2228,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
2229,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7205,1
7204,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7203,1
7202,1
7202,1
7202,1
7202,1
7202,1
7202,1
7202,1
7202,1
