Elapsedmins, Nodes
1,1
1,1
1,1
1,1
1,1
1,1
2,1
3,1
2,1
2,1
2,1
3,1
3,1
2,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
2,1
3,1
3,1
2,1
2,1
3,1
3,1
2,1
2,1
2,1
2,1
3,1
3,1
3,1
2,1
2,1
2,1
3,1
3,1
3,1
2,1
2,1
2,1
3,1
3,1
3,1
2,1
2,1
2,1
3,1
3,1
3,1
2,1
2,1
2,1
3,1
3,1
3,1
2,1
2,1
2,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
2,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
2,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
2,1
2,1
3,1
2,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
2,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
3,1
3,1
2,1
3,1
2,1
3,1
3,1
3,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
1,1
2,1
2,1
2,1
1,1
1,1
1,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
4,1
2,1
1,1
2,1
1,1
4,1
1,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
1,1
1,1
1,1
2,1
1,1
3,1
3,1
3,1
3,1
1,1
2,1
3,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
4,1
2,1
2,1
2,1
4,1
2,1
4,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,3
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
9,1
7,1
9,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
8,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
86,1
91,1
86,1
103,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
86,1
91,1
91,1
95,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
86,1
91,1
94,1
94,1
94,1
94,1
94,1
94,1
91,1
94,1
94,1
94,1
94,1
104,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
91,1
94,1
94,1
94,1
91,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
91,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
88,1
92,1
92,1
88,1
88,1
88,1
92,1
88,1
88,1
88,1
88,1
92,1
92,1
92,1
92,1
101,1
92,1
92,1
88,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
88,1
88,1
88,1
92,1
88,1
88,1
92,1
92,1
92,1
88,1
88,1
92,1
92,1
92,1
92,1
88,1
88,1
88,1
88,1
83,1
92,1
88,1
92,1
88,1
92,1
92,1
92,1
4,8
4,8
3,8
20,128
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
44,1
43,1
43,1
43,1
45,1
43,1
43,1
43,1
77,1
44,1
43,1
43,1
43,1
78,1
43,1
43,1
43,1
43,1
45,1
45,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
44,1
43,1
43,1
44,1
43,1
43,1
43,1
43,1
44,1
45,1
43,1
43,1
42,1
45,1
45,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
45,1
43,1
43,1
45,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
45,1
43,1
43,1
43,1
42,1
45,1
43,1
43,1
43,1
43,1
43,1
45,1
43,1
77,1
43,1
43,1
43,1
45,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
49,1
43,1
43,1
43,1
43,1
45,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
42,1
43,1
43,1
43,1
43,1
43,1
43,1
45,1
45,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
45,1
43,1
43,1
43,1
43,1
77,1
43,1
43,1
43,1
43,1
43,1
43,1
45,1
43,1
43,1
45,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
45,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
45,1
43,1
77,1
78,1
77,1
78,1
77,1
78,1
57,1
43,1
46,1
45,1
46,1
45,1
47,1
45,1
46,1
45,1
42,1
46,1
60,1
45,1
46,1
46,1
43,1
43,1
43,1
45,1
45,1
57,1
6,626
5,626
5,1
5,1
10,21
8,32
17,1140
3,1139
6,128
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
3,1
2,1
3,1
3,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
3,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
3,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
3,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
4,1
2,1
2,1
2,1
4,1
4,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
4,1
3,1
2,1
2,1
2,1
4,1
4,1
2,1
4,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
1,1
2,1
2,1
2,1
4,1
2,1
4,1
4,1
3,1
2,1
1,1
2,1
3,1
2,1
2,1
2,1
2,1
4,1
2,1
4,1
4,1
2,1
2,1
4,1
1,1
2,1
4,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
3,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
4,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
3,1
3,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
4,1
2,1
2,1
3,1
2,1
4,1
4,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
3,1
2,1
2,1
4,1
1,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
4,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
4,1
2,1
2,1
2,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
3,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
3,1
4,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
5,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
3,1
2,1
4,1
2,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
4,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
3,1
3,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
1,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
2,1
1,1
2,1
1,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
2,1
2,1
1,1
2,1
3,1
2,1
1,1
2,1
2,1
3,1
2,1
2,1
2,1
1,1
3,1
2,1
2,1
2,1
1,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
3,1
1,1
1,1
3,1
1,1
2,1
2,1
1,1
3,1
2,1
3,1
2,1
2,1
2,1
1,1
2,1
2,1
2,1
2,1
3,1
1,1
1,1
3,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
2,1
2,1
2,1
1,1
2,1
2,1
1,1
1,1
2,1
2,1
1,1
3,1
2,1
1,1
2,1
2,1
1,1
3,1
4,1
1,1
2,1
2,1
4,1
1,1
3,1
1,1
2,1
1,1
4,1
1,1
2,1
4,1
1,1
1,1
2,1
2,1
4,1
1,1
3,1
1,1
1,1
1,1
4,1
4,1
4,1
4,1
2,1
3,1
2,1
1,1
1,1
2,1
1,1
4,1
4,1
4,1
1,1
1,1
2,1
1,1
4,1
1,1
1,1
4,1
2,1
3,1
1,1
3,1
1,1
1,1
4,1
1,1
1,1
1,1
4,1
2,1
1,1
2,1
1,1
2,1
1,1
1,1
3,1
4,1
1,1
1,1
1,1
2,1
1,1
1,1
1,1
2,1
1,1
1,1
3,1
3,1
2,1
1,1
1,1
1,1
3,1
1,1
1,1
4,1
2,1
2,1
1,1
1,1
3,1
2,1
3,1
1,1
2,1
2,1
2,1
1,1
1,1
1,1
2,1
3,1
2,1
1,1
3,1
1,1
2,1
2,1
2,1
2,1
2,1
1,1
2,1
1,1
1,1
1,1
1,1
1,1
1,1
2,1
3,1
1,1
2,1
2,1
2,1
1,1
2,1
1,1
1,1
1,1
3,1
4,1
1,1
1,1
2,1
1,1
2,1
1,1
1,1
3,1
1,1
3,1
1,1
1,1
2,1
4,1
1,1
2,1
2,1
2,1
4,1
2,1
3,1
2,1
1,1
2,1
2,1
4,1
2,1
3,1
2,1
1,1
1,1
3,1
3,1
4,1
1,1
4,1
2,1
2,1
2,1
3,1
2,1
1,1
1,1
1,1
1,1
1,1
1,1
2,1
2,1
2,1
1,1
2,1
3,1
2,1
4,1
1,1
2,1
2,1
2,1
1,1
4,1
2,1
1,1
2,1
4,1
1,1
2,1
3,1
1,1
2,1
1,1
1,1
2,1
1,1
3,1
3,1
2,1
3,1
2,1
1,1
2,1
1,1
4,1
2,1
2,1
2,1
3,1
2,1
4,1
2,1
4,1
2,1
1,1
1,1
2,1
2,1
4,1
4,1
2,1
1,1
4,1
2,1
3,1
1,1
2,1
2,1
1,1
1,1
2,1
2,1
3,1
4,1
1,1
1,1
4,1
2,1
2,1
1,1
4,1
2,1
2,1
2,1
1,1
4,1
2,1
2,1
3,1
2,1
2,1
3,1
3,1
2,1
1,1
1,1
2,1
4,1
2,1
4,1
1,1
1,1
2,1
1,1
3,1
2,1
2,1
2,1
1,1
1,1
1,1
2,1
1,1
3,1
4,1
3,1
2,1
1,1
1,1
2,1
1,1
1,1
3,1
1,1
1,1
2,1
1,1
1,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
4,1
3,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
3,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
4,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
4,1
2,1
4,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
3,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
3,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
4,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
4,1
4,1
4,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
4,1
2,1
2,1
2,1
3,1
3,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
3,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
3,1
2,1
2,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
