Elapsedmins, Nodes
120,192
16,1
48,8
102,27
4,8
4,1
89,1
89,1
91,1
90,1
90,1
91,1
93,1
90,1
90,1
91,1
89,1
90,1
89,1
91,1
89,1
95,1
94,1
94,1
96,1
95,1
95,1
94,1
97,1
95,1
94,1
95,1
95,1
94,1
94,1
95,1
96,1
95,1
99,1
95,1
96,1
95,1
105,1
95,1
96,1
95,1
97,1
95,1
95,1
96,1
95,1
95,1
95,1
96,1
95,1
95,1
95,1
95,1
95,1
95,1
96,1
96,1
94,1
95,1
98,1
95,1
96,1
94,1
97,1
94,1
94,1
94,1
95,1
94,1
94,1
94,1
94,1
94,1
14,16
26,8
196,92
18,110
24,160
4,8
48,8
120,192
47,8
2,1
10,1
87,2
314,120
1,1000
1,1000
11,32
8,1
30,1
5,90
74,1
7,1000
80,1
12,1
67,1
73,1
23,32
9,36
9,32
47,8
112,2
10,32
97,1
97,1
97,1
97,1
98,1
101,1
105,1
101,1
101,1
101,1
99,1
99,1
99,1
99,1
100,1
96,1
96,1
96,1
96,1
96,1
96,1
100,1
95,1
95,1
96,1
96,1
100,1
95,1
95,1
95,1
96,1
96,1
96,1
96,1
97,1
98,1
98,1
99,1
98,1
99,1
101,1
101,1
101,1
101,1
101,1
100,1
100,1
100,1
101,1
100,1
97,1
97,1
97,1
97,1
97,1
98,1
98,1
99,1
98,1
98,1
99,1
99,1
98,1
98,1
99,1
98,1
98,1
97,1
98,1
98,1
97,1
98,1
98,1
98,1
98,1
97,1
97,1
97,1
97,1
98,1
100,1
100,1
100,1
100,1
100,1
12,32
1,2
120,192
4,4
3,32
11,1
119,192
3,1
4,32
119,192
8,1000
47,8
5,1
6,1
28,160
4,4
1,2
3,2
4,4
12,24
12,24
45,103
109,103
106,103
107,103
116,103
40,1
25,2K
45,2K
49,2K
45,2K
45,2K
46,2K
49,2K
46,2K
45,2K
46,2K
53,2K
45,2K
45,2K
48,1
7,1
7,4
111,2
7,1
5,2
25,1
113,7
6,4
48,8
5,1
1,2
103,27
1,2
35,64
4,4
36,4
3,4
1,6
12,24
13,24
11,24
1,2
1,4
3,4
3,4
2,1
3,4
2,2
3,4
3,4
2,1
6,4
2,4
47,8
1,4
21,1
22,1
21,1
22,1
22,1
21,1
22,1
21,1
21,1
22,1
21,1
22,1
22,1
21,1
22,1
21,1
23,1
23,1
22,1
21,1
23,1
21,1
22,1
21,1
22,1
22,1
21,1
22,1
21,1
22,1
6,4
21,1
22,1
21,1
24,1
21,1
25,1
22,1
23,1
21,1
22,1
22,1
26,1
24,1
21,1
23,1
23,1
24,1
22,1
25,1
25,1
24,1
21,1
22,1
30,1
33,1
27,1
31,1
29,1
23,1
26,1
23,1
27,1
27,1
26,1
29,1
18,50
1,1
17,512
113,4
34,50
17,1
1,1
2,16
1,1
1,4
2,16
2,1
2,4
2,16
3,1
2,1
4,1
4,1
4,1
2,1
2,10
11,10
9,10
100,1
101,1
101,1
101,1
102,1
113,4
4,4
47,8
17,64
22,900
47,8
92,16
15,7500
121,192
46,160
33,16
34,16
98,1
98,1
98,1
97,1
98,1
101,1
101,1
101,1
101,1
101,1
99,1
99,1
98,1
99,1
99,1
97,1
96,1
96,1
96,1
96,1
96,1
96,1
96,1
96,1
95,1
96,1
96,1
96,1
95,1
96,1
97,1
96,1
97,1
96,1
97,1
99,1
98,1
98,1
99,1
98,1
101,1
101,1
101,1
101,1
101,1
100,1
97,1
97,1
96,1
97,1
97,1
97,1
98,1
98,1
98,1
100,1
98,1
98,1
98,1
99,1
98,1
98,1
98,1
98,1
98,1
98,1
97,1
98,1
97,1
98,1
98,1
97,1
97,1
98,1
98,1
97,1
100,1
100,1
100,1
100,1
100,1
47,8
103,50
16,9261
8,4K
653,1954
431,1984
28,1
26,1
25,1
26,1
24,1
25,1
23,1
27,1
28,1
25,1
22,1
28,1
29,1
23,1
22,1
22,1
23,1
22,1
23,1
21,1
23,1
22,1
22,1
21,1
9,10
47,8
102,27
9,10
18,10
16,1
32,2
39,128
18,10
16,1
17,10
8,10
10,10
41,120
1,2
120,192
46,8
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
110,48
84,120
85,120
119,192
119,192
17,10
122,192
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
120,192
4,1
4,1
4,1
4,1
4,1
119,192
108,192
120,192
1,2
7,1
5,2
4,3
4,4
4,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
4,4
46,8
17,10
66,120
66,120
66,120
66,120
66,120
66,120
66,120
67,120
66,120
66,120
32,2
66,120
66,120
66,120
66,120
67,120
67,120
97,120
66,120
66,120
66,120
67,120
85,120
66,120
67,120
70,120
68,120
47,1
3,1
23,1
4,1
22,1
47,8
1,1
1,1000
32,2
1,1000
70,18
8,1000
8,1000
4,4
25,10
29,10
29,10
18,10
22,10
34,10
29,10
49,10
29,10
27,10
21,10
14,10
19,10
27,10
21,10
31,10
30,10
28,10
28,10
12,10
22,10
20,10
43,10
25,10
31,10
24,10
34,10
27,10
23,10
28,10
18,10
29,10
16,10
21,10
19,10
34,10
26,10
12,10
10,10
36,10
23,10
25,10
20,10
26,10
48,10
23,10
21,10
26,10
46,10
35,10
23,10
60,10
25,10
9,10
24,10
9,10
17,10
29,10
17,10
12,10
19,10
8,10
22,10
8,10
9,10
22,10
21,10
20,10
27,10
21,10
20,10
27,10
25,10
25,1000
5,1
60,4
5,8
5,8
46,8
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
10,16
9,10
11,10
11,10
9,10
9,10
11,10
11,10
18,10
28,10
12,10
10,10
8,10
8,10
10,10
9,10
10,10
10,10
10,10
10,10
9,10
9,10
9,10
12,10
9,10
11,10
9,10
11,10
11,10
10,10
10,10
9,10
10,10
9,10
9,10
8,10
11,10
10,10
8,10
7,10
12,10
9,10
10,10
9,10
11,10
17,10
9,10
9,10
9,10
13,10
12,10
9,10
18,10
10,10
7,10
10,10
8,10
9,10
11,10
9,10
9,10
10,10
7,10
22,10
6,10
10,10
9,10
9,10
9,10
10,10
9,10
9,10
11,10
10,10
1,1
1,1
1,1
1,1
6,32
1,2
1,1
118,1
47,8
10,4K
111,4
3,1
2,10
47,8
33,16
2,10
64,12
46,12
717,233
244,192
6,160
13,160
17,160
42,160
4,1
3,1
4,1
3,1
3,1
3,1
3,1
2,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
15,1
49,8
29,8
278,224
8,1
11,1
398,192
118,192
1,2
12,1
12,1
12,1
12,1
12,1
12,1
13,1
13,1
12,1
13,1
47,8
7,1
103,27
77,18
13,15
2,1
2,1
2,1
2,1
2,1
3,1
115,60
114,60
114,60
114,60
114,60
114,60
114,60
114,60
114,60
718,233
718,233
717,233
121,192
122,192
47,8
121,192
97,1
97,1
97,1
97,1
98,1
101,1
101,1
101,1
100,1
101,1
99,1
99,1
99,1
99,1
99,1
96,1
96,1
96,1
96,1
96,1
95,1
95,1
96,1
95,1
95,1
95,1
95,1
96,1
95,1
96,1
97,1
97,1
97,1
96,1
97,1
99,1
99,1
99,1
99,1
98,1
101,1
100,1
101,1
101,1
101,1
100,1
100,1
100,1
101,1
100,1
97,1
97,1
97,1
97,1
97,1
97,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
99,1
98,1
119,192
98,1
98,1
98,1
98,1
97,1
98,1
98,1
98,1
98,1
98,1
97,1
97,1
98,1
98,1
100,1
100,1
100,1
100,1
100,1
120,192
119,192
32,32
120,192
66,128
246,192
98,256
2,10
47,8
51,2K
94,160
9,10
117,36
1,1000
9,10
54,2
2,1
103,50
47,8
37,1
41,11
41,11
42,11
44,11
42,11
44,11
43,11
44,11
41,11
40,11
44,11
40,11
44,11
41,11
43,11
41,11
43,11
41,11
45,11
41,11
44,11
42,11
42,11
40,11
13,48
119,192
105,96
106,96
105,96
105,96
120,320
308,200
1,2
1,2
47,8
121,192
105,96
48,1
49,1
120,192
119,192
118,192
50,1
49,1
49,1
49,1
49,1
49,1
49,1
50,1
50,1
50,1
49,1
49,1
50,1
49,1
50,1
49,1
49,1
50,1
49,1
49,1
49,1
49,1
49,1
49,1
50,1
49,1
50,1
49,1
50,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
50,1
49,1
49,1
50,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
50,1
50,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
50,1
49,1
50,1
49,1
49,1
49,1
50,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
50,1
49,1
49,1
49,1
49,1
50,1
49,1
50,1
49,1
50,1
49,1
50,1
49,1
49,1
49,1
241,192
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
105,2
10,1
112,2
249,576
18,10
21,10
21,10
15,10
17,10
20,10
20,10
32,10
54,10
21,10
17,10
14,10
15,10
18,10
16,10
19,10
19,10
19,10
19,10
15,10
16,10
16,10
22,10
17,10
19,10
17,10
21,10
19,10
17,10
19,10
15,10
19,10
15,10
16,10
16,10
21,10
19,10
15,10
13,10
22,10
17,10
18,10
16,10
19,10
32,10
17,10
17,10
17,10
23,10
20,10
17,10
33,10
17,10
12,10
18,10
13,10
17,10
19,10
17,10
15,10
16,10
12,10
41,10
12,10
17,10
17,10
17,10
16,10
19,10
17,10
16,10
19,10
17,10
46,1
14,8
13,9
10,12
9,14
9,15
7,20
6,30
5,45
4,60
4,75
4,90
4,96
4,105
4,120
4,135
4,150
48,8
5,1
63,12
1,4
52,2
9,1
8,1
120,576
6,30
16,7
100,36
6,30
1,1
9,1
3,200
32,2
3,2
34,1
34,1
43,1
34,1
2,1
2,1
2,1
2,1
106,9
48,8
45,10
54,10
54,10
34,10
41,10
64,10
52,10
91,10
54,10
49,10
37,10
27,10
34,10
49,10
38,10
57,10
57,10
54,10
52,10
20,10
39,10
36,10
79,10
45,10
57,10
43,10
62,10
52,10
43,10
52,10
34,10
52,10
30,10
39,10
35,10
65,10
49,10
20,10
17,10
65,10
42,10
48,10
35,10
49,10
90,10
40,10
37,10
47,10
84,10
64,10
42,10
109,10
47,10
17,10
45,10
17,10
32,10
54,10
32,10
2,1
3,2
2,1
120,192
2,2
51,8
46,1
7,1
8,64
121,192
47,8
119,192
120,192
89,1
89,1
89,1
89,1
93,1
90,1
90,1
91,1
89,1
89,1
89,1
89,1
94,1
89,1
90,1
94,1
95,1
94,1
95,1
95,1
95,1
95,1
94,1
94,1
100,1
98,1
97,1
96,1
95,1
95,1
96,1
95,1
96,1
95,1
96,1
95,1
95,1
95,1
95,1
101,1
96,1
100,1
96,1
96,1
95,1
1,1
95,1
95,1
94,1
95,1
95,1
95,1
95,1
95,1
95,1
101,1
95,1
97,1
95,1
95,1
95,1
117,27
95,1
94,1
94,1
93,1
95,1
94,1
93,1
95,1
94,1
100,1
94,1
96,1
94,1
94,1
94,1
4,1
2,6
106,7
42,1
3,1
26,2
17,512
7,64
17,1
1,1
2,16
1,1
1,4
2,16
1,1
1,4
2,16
3,1
2,1
4,1
4,1
4,1
46,8
104,9
119,274
47,8
122,192
2,10
1,10
52,2
1,10
33,2
33,3
1,10
1,10
14,2
2,10
14,1
48,8
14,1
16,1
4,10
49,6
9,16
121,192
118,192
120,192
112,4
8,1000
103,8
53,8
101,8
2,10
46,8
1,10
97,1
97,1
97,1
97,1
97,1
101,1
101,1
100,1
101,1
101,1
99,1
99,1
99,1
99,1
99,1
96,1
96,1
96,1
96,1
97,1
95,1
96,1
95,1
95,1
96,1
95,1
95,1
95,1
95,1
95,1
96,1
97,1
96,1
96,1
97,1
99,1
98,1
99,1
98,1
98,1
101,1
101,1
101,1
100,1
101,1
100,1
100,1
100,1
100,1
100,1
97,1
96,1
97,1
97,1
96,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
99,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
97,1
98,1
97,1
97,1
97,1
97,1
98,1
101,1
100,1
100,1
100,1
100,1
111,6
47,8
2,10
120,192
1,10
1,10
1,10
1,10
47,8
120,192
1,10
8,1000
1,10
1,1000
1,10
19,10
24,1000
21,1
7,2
5,4
4,8
3,16
1,10
47,8
119,192
120,192
15,2
1,10
1,10
1,10
1,10
7,10
57,250
56,250
59,250
66,250
66,250
46,8
121,192
24,2
121,192
1,1
47,8
1,1
6,1
1,1
122,192
1,1
120,192
252,192
1,1
47,8
1,1
1,1
4,1
1,1
1,1
1,1
1,1
1,1
1,1
2,1
1,1
2,1
1,1
1,1
1,1
3,1
1,1
3,1
1,1
1,1
2,1
2,1
48,8
1,1
2,1
1,1
1,1
1,1
1,1
1,1
2,1
1,1
1,1
1,1
1,1
1,1
1,2
1,1
1,1
1,2
1,1
1,1
8,1000
1,1
26,1
1,1
1,1
1,1
9,1
8,1
8,1
8,1
7,1
7,1
6,1
7,1
6,1
6,1
5,1
5,1
1,1
5,1
5,1
5,1
5,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
1,2
4,1
1,1
220,100
1,1
1,2
1,1
1,1
1,1
1,2
173,256
166,256
166,256
167,256
198,256
162,256
185,256
161,256
163,256
162,256
162,256
162,256
162,256
160,256
162,256
164,256
162,256
162,256
162,256
163,256
162,256
161,256
161,256
162,256
177,256
172,256
161,256
161,256
170,256
168,256
162,256
161,256
163,256
160,256
162,256
162,256
161,256
162,256
162,256
161,256
164,256
161,256
162,256
162,256
162,256
162,256
173,256
164,256
164,256
162,256
161,256
160,256
163,256
173,256
161,256
162,256
162,256
162,256
161,256
161,256
162,256
161,256
161,256
161,256
163,256
162,256
161,256
161,256
169,256
161,256
162,256
160,256
162,256
161,256
162,256
162,256
160,256
161,256
51,8
20,10
37,10
14,10
41,10
14,10
17,10
43,10
40,10
39,10
52,10
40,10
39,10
52,10
47,10
1,2
1,2
8,512
4,512
3,1
7,10
13,10
14,10
20,10
11,10
20,10
32,2
239,100
21,22
3,2
3,16
5,64
4,8
4,8
3,1
2,1
2,1
1,1
2,8
2,64
2,1
9,1
8,1
8,1
7,1
2,4
7,1
7,1
6,1
6,1
6,1
6,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
2,1
2,1
3,1
47,8
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
4,1
5,1
4,1
2,1
2,1
14,64
78,2
6,22
9,1
3,1
1,4
9,1
2,1
2,1
4,1
111,7
119,9
1,1
1,1
9,1
2,1
118,126
116,126
99,126
96,126
98,126
97,126
112,126
104,126
91,126
94,126
101,126
107,126
109,126
111,126
116,126
89,126
50,126
47,126
54,126
57,126
56,126
55,126
55,126
54,126
56,126
1,1
1,1
9,1
8,1
1,1
24,1
5,1
1,1
46,125
1,1
47,8
1,1
8,1
1,1
2,1
1,1
1,1
1,1
1,20
1,1
31,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
4,1
4,1
122,192
107,8
4,1
1,1
11,16
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
97,1
14,1
97,1
14,1
98,1
14,1
97,1
14,1
98,1
101,1
101,1
101,1
101,1
102,1
99,1
98,1
99,1
99,1
99,1
97,1
96,1
96,1
96,1
97,1
96,1
96,1
95,1
14,1
95,1
14,1
96,1
14,1
95,1
14,1
95,1
95,1
96,1
95,1
97,1
97,1
97,1
96,1
97,1
98,1
14,1
99,1
14,1
98,1
14,1
98,1
14,1
98,1
14,1
14,1
101,1
101,1
14,1
14,1
101,1
101,1
14,1
14,1
101,1
100,1
14,1
14,1
100,1
100,1
14,1
14,1
100,1
100,1
14,1
14,1
97,1
97,1
14,1
14,1
96,1
97,1
14,1
14,1
97,1
99,1
14,1
14,1
98,1
98,1
14,1
14,1
98,1
97,1
14,1
14,1
99,1
98,1
14,1
14,1
98,1
99,1
14,1
14,1
1,1
98,1
98,1
14,1
14,1
14,1
14,1
97,1
98,1
98,1
98,1
14,1
14,1
98,1
98,1
14,1
14,1
99,1
98,1
14,1
14,1
98,1
97,1
14,1
14,1
98,1
98,1
14,1
14,1
97,1
98,1
14,1
14,1
100,1
100,1
14,1
14,1
100,1
100,1
14,1
14,1
100,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
6,2
47,8
1,1
121,192
9,2000
9,2000
120,192
9,2000
121,192
1,1
7,1641
11,32
45,5832
13,120
1,1
1,1
1,1
1,1
107,7
11,1
5,2
48,8
3,20
3,20
8,1
4,1
2,1
1,1
1,1
1,20
8,1
4,1
2,1
1,1
1,1
1,20
4,1
4,1
3,1
3,1
3,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
2,1
7,8
5,2
17,512
111,5
46,2
13,3
13,3
13,3
13,3
13,3
13,3
1,8
1,1
1,1
1,1
118,9
8,96
4,8
1,2880
7,8
8,512
5,4
25,1
13,1
6,1
4,1
3,1
3,2
25,1
12,1
6,1
3,1
2,1
4,1
3,1
3,1
3,1
3,1
25,1
12,1
6,1
3,1
2,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
20,1
47,8
8,56
10,56
10,56
28,56
28,56
13,56
23,56
21,56
26,56
26,56
25,56
21,56
20,56
21,56
21,56
21,56
20,56
19,56
20,56
18,56
18,56
18,56
18,56
14,56
17,56
2,1
1,1
1,1
4,1
27,1
64,1
4,1
1,1
1,1
1,1
1,1
1,1
1,1
117,4
117,1
68,2
36,4
21,8
57,12
4,1
6,1
3,1
5,1
2,1
4,1
2,1
2,1
2,1
3,1
2,1
3,1
3,1
3,1
1,1
2,1
2,1
2,1
1,1
2,1
2,1
1,1
2,1
2,1
2,1
34,2
12,8
3,20
3,1
3,1
5,1
5,1
4,1
4,1
4,1
4,1
2,1
2,1
3,1
3,1
2,2
3,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
1,1
1,1
1,1
2,1
9,512
47,8
1,1000
23,4
2,1000
29,1
37,1
28,1
28,1
3,1
10,1
84,120
16,1
106,7
37,20
17,8
5,1
2,2
6,1
6,1
5,1
5,1
4,1
4,1
4,1
4,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
56,4
14,1
8,512
11,3
9,1000
11,3
10,3
10,3
10,3
10,3
10,3
5,8
17,1
23,2K
17,1
87,1
47,8
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
119,8
120,8
112,9
25,1000
119,12
119,16
20,96
1,1
1,1
2,1
2,1
2,1
1,1
2,1
2,1
1,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,1
1,1
2,1
2,1
2,1
2,1
69,8
46,60
7,1000
1,1000
119,12
44,60
25,1
12,1
6,1
3,1
2,1
25,1
12,1
6,1
4,1
2,1
19,96
1,1
47,8
1,1
25,64
2,1
2,1
1,1
1,1
20,96
90,1
1,1
6,1
108,7
20,64
1,8
128,192
4,1
8,2000
21,1
50,8
2,1
1,20
14,8
18,512
129,192
8,8
128,192
127,192
8,64
6,1
1,1000
5,1
5,10
24,2K
5,10
45,144
42,8
43,8
41,8
41,8
43,8
44,8
44,8
43,8
42,8
43,8
44,8
41,8
42,8
43,8
45,8
41,8
42,8
40,8
42,8
42,8
43,8
40,8
43,8
43,8
6,8
82,1
81,1
82,1
82,1
82,1
82,1
83,1
83,1
82,1
83,1
82,1
88,1
82,1
81,1
83,1
81,1
82,1
82,1
83,1
83,1
1,2880
1,10
1,8
50,8
13,24
4,16
1,8
1,1
9,36
4,4
12,10
119,12
119,12
119,12
119,12
119,12
119,12
119,12
119,12
119,12
119,12
10,64
25,32
48,12
1,50
42,20
2,1
2,1
11,24
60,40
31,16
35,1
44,1
34,1
36,1
14,10
9,10
7,10
14,10
9,10
9,10
9,10
9,10
9,10
21,10
9,10
14,10
16,10
11,10
17,10
16,10
11,10
10,10
8,10
9,10
10,10
15,10
9,10
17,10
10,10
7,10
9,10
10,10
14,10
10,10
10,10
10,10
10,10
10,10
7,10
8,10
6,10
9,10
6,10
9,10
6,10
8,10
7,10
6,10
7,10
6,10
9,10
16,10
14,10
9,10
10,10
14,10
8,10
10,10
8,10
6,10
8,10
16,10
9,10
7,10
5,10
8,10
7,10
10,10
6,10
6,10
10,10
8,10
6,10
7,10
7,10
18,10
17,10
8,10
6,10
6,10
6,10
8,10
8,10
14,10
6,10
6,10
9,10
6,10
7,10
7,10
10,10
8,10
6,10
9,10
6,10
11,10
10,10
9,10
20,10
17,10
6,10
8,10
1,1000
47,8
8,64
7,4
6,1
2,1
1,1
2,1
2,1
2,1
2,1
1,1
2,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,1
1,1
2,1
2,1
2,1
2,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
10,16
12,24
14,8
14,8
14,8
14,8
7,64
7,50
37,2K
11,24
3,1
5,1
4,1
4,1
4,1
6,1
5,1
12,2
3,1
4,1
5,1
4,1
4,1
4,1
4,1
4,1
4,1
48,8
35,2
14,256
11,10
11,10
6,10
6,10
8,10
20,10
9,10
16,10
14,10
18,10
10,10
18,10
9,10
9,10
8,10
7,10
6,10
8,10
7,10
7,10
6,10
7,10
7,10
10,10
7,10
8,10
9,10
8,10
9,10
9,10
8,10
7,10
6,10
6,10
8,10
8,10
7,10
8,10
7,10
6,10
6,10
7,10
8,10
8,10
8,10
7,10
7,10
7,10
6,10
6,10
6,10
7,10
2,1
2,1
2,1
2,1
2,1
12,24
6,10
7,10
6,10
6,10
6,10
6,10
6,10
6,10
7,10
8,10
8,10
7,10
7,10
8,10
6,10
7,10
6,10
6,10
6,10
8,10
7,10
6,10
5,10
6,10
6,10
7,10
5,10
6,10
7,10
6,10
6,10
6,10
6,10
8,10
8,10
6,10
5,10
6,10
5,10
6,10
6,10
7,10
6,10
6,10
7,10
6,10
6,10
6,10
6,10
6,10
6,10
7,10
5,10
7,10
6,10
6,10
9,10
8,10
5,10
6,10
8,10
8,10
5,10
6,10
6,10
9,10
6,10
8,10
7,10
8,10
7,10
8,10
6,10
6,10
119,12
119,12
119,12
119,12
119,12
119,12
119,12
13,2
13,2
98,1
97,1
97,1
97,1
101,1
101,1
101,1
101,1
99,1
99,1
99,1
99,1
96,1
96,1
96,1
96,1
95,1
96,1
95,1
96,1
96,1
95,1
95,1
96,1
96,1
96,1
97,1
96,1
96,1
96,1
99,1
99,1
99,1
99,1
101,1
101,1
101,1
101,1
99,1
100,1
97,1
97,1
97,1
97,1
97,1
98,1
98,1
98,1
98,1
99,1
99,1
99,1
99,1
98,1
98,1
98,1
98,1
97,1
98,1
98,1
97,1
98,1
98,1
98,1
97,1
98,1
112,1
99,1
100,1
100,1
100,1
48,8
31,144
1,1000
9,32
6,48
104,10
57,320
19,64
9,512
47,8
1,1000
9,512
59,2
9,1000
21,1K
110,20
9,32
14,4
3,2
1,1000
3,2
15,1
5,4K
9,2
47,8
25,1000
8,1000
112,12
124,192
37,2
5,1
2,1
18,100
12,1
23,12
5,8
1,20
7,20
3,3
3,3
3,3
48,1
1,8
39,512
2,1
2,20
49,8
4,8
2,2
103,10
56,2
3,2
3,1
18,100
18,100
3,20
13,1
3,2
6,12
2,1
16,1
3,20
4,12
2,2
47,8
3,4
3,1
57,48
23,1
5,2
19,1K
4,16
1,1
3,4
1,1
112,12
31,2K
3,16
1,1
2,6
2,1
3,16
87,1
14,2
47,8
89,1
90,1
96,1
89,1
89,1
89,1
90,1
91,1
91,1
92,1
92,1
98,1
89,1
89,1
89,1
104,1
95,1
95,1
95,1
94,1
94,1
99,1
95,1
96,1
94,1
97,1
95,1
95,1
99,1
96,1
3,16
96,1
95,1
95,1
96,1
95,1
97,1
100,1
96,1
95,1
97,1
97,1
95,1
95,1
95,1
97,1
1,1
8,256
1,1
1,1
94,1
94,1
93,1
95,1
94,1
94,1
94,1
96,1
94,1
95,1
94,1
96,1
94,1
94,1
93,1
94,1
94,1
94,1
95,1
94,1
94,1
99,1
95,1
96,1
94,1
96,1
95,1
94,1
94,1
96,1
3,16
95,1
94,1
95,1
94,1
95,1
95,1
100,1
95,1
95,1
97,1
96,1
95,1
95,1
95,1
96,1
2,1
2,1
2,1
3,16
12,2
2,1
2,1
7,16
1,10
28,4
30,16
11,32
3,25
17,1
2,16
1,1
1,4
2,16
1,1
1,4
2,16
3,1
2,1
4,1
4,1
4,1
3,16
1,4
2,4
5,6
1,4
1,2
26,2
114,10
47,8
20,2
28,5
4,6
115,15
113,15
49,1
2,1
110,4
97,1
46,8
2,1
6,1
110,4
110,4
110,4
110,4
15,1
1,1000
111,126
105,126
103,126
103,126
35,1
47,8
43,1
21,1
22,1
22,1
22,1
2,1000
61,2
38,4
25,8
1,1000
9,1000
47,8
100,1
112,10
8,1000
14,64
47,8
25,1000
115,12
55,32
115,64
115,1
115,1
27,4
115,1
115,1
115,1
98,1
97,1
98,1
97,1
97,1
101,1
101,1
101,1
101,1
100,1
99,1
99,1
99,1
99,1
99,1
96,1
96,1
97,1
96,1
96,1
96,1
95,1
96,1
96,1
95,1
96,1
95,1
95,1
96,1
95,1
97,1
96,1
96,1
96,1
96,1
98,1
98,1
99,1
99,1
99,1
101,1
101,1
101,1
101,1
101,1
98,1
97,1
97,1
97,1
97,1
98,1
98,1
99,1
98,1
98,1
98,1
98,1
104,1
99,1
98,1
98,1
98,1
104,1
98,1
98,1
98,1
98,1
103,1
97,1
98,1
97,1
97,1
103,1
97,1
97,1
100,1
100,1
106,1
99,1
100,1
47,8
2,1
26,64
47,8
47,8
1,1000
48,8
45,2K
17,1
23,32
1,1
51,8
96,3
97,3
93,3
93,3
90,3
91,3
88,3
16,1
101,5
115,12
109,20
108,10
23,1
17,32
2,1
1,1
50,2K
2,1
54,1
6,1
4,1
8,32
3,1
3,1
2,1
2,1
10,8
2,96
25,1
145,512
18,1
18,1
8,2
4,4
2,8
1,16
1,32
1,128
2,1
9,2000
9,2000
9,2000
20,128
9,2000
85,128
20,128
86,128
1,2
1,4
4,1641
58,18
4,1
55,1
69,60
3,1
7,12
12,128
6,64
11,64
8,64
39,64
4,64
11,64
7,64
38,64
5,64
11,64
8,64
38,64
4,64
10,64
8,64
38,64
4,64
10,64
8,64
37,64
4,64
11,64
8,64
37,64
4,64
10,64
8,64
37,64
4,64
