Elapsedmins, Nodes
2,4
34,4
1,4
27,4
1,4
1,4
20,4
1,4
19,4
1,4
1,4
1,4
2,4
27,4
1,4
2,4
1,4
2,4
21,4
20,4
1,4
2,25
2,15
2,25
2,15
2,256
2,256
2,256
2,256
2,256
2,256
2,256
2,256
2,256
2,128
2,128
2,128
2,128
2,128
2,128
1,1
1,1
1,1
1,1
2,1
1,1
1,1
1,1
1,1
1,1
1,1
2,15
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
3,2K
2,1K
2,25
1,2
1,16
2,512
21,1
5,1
1,1
1,2
1,4
1,8
1,16
5,11
4,85
4,85
22,84
2,2
6,8
5,8
2,150
41,512
4,150
1,1
1,16
5,8
6,88
21,1
39,88
20,11
5,8
3,1
1,8
6,4
1,64
3,512
2,82
3,97
1,44
2,92
2,92
3,94
2,94
2,91
2,87
2,80
3,92
3,88
3,88
3,93
3,88
3,92
3,89
3,85
2,39
3,98
3,83
3,93
3,99
3,94
3,97
3,98
3,91
3,98
3,87
3,95
3,99
3,96
3,85
3,99
3,85
3,91
3,93
1,383
8,953
3,8
1,386
12,962
1,386
1,386
14,958
6,16
7,16
6,16
6,16
3,32
3,32
3,32
3,32
18,31
11,8
3,512
27,4
1,4
1,4
1,4
27,4
27,4
1,4
1,4
27,4
27,4
1,4
27,4
28,4
27,4
27,4
1,4
1,4
27,4
1,4
1,4
1,4
20,4
1,4
27,4
1,4
1,4
27,4
1,4
1,4
27,4
1,4
1,2
8,2
8,128
53,1K
1,128
1,128
4,128
6,16
6,16
5,16
65,1
6,16
1,1
3,1
3,1
3,1
3,1
4,4
3,1
3,1
3,1
5,8
4,16
4,4
4,2
4,1
2,32
2,32
3,1
4,2
1,4
1,4
1,4
9,8
6,4
2,8
2,8
2,2
1,2
1,2
2,2
3,512
2,78
2,81
2,69
1,37
2,80
2,79
2,81
2,84
2,76
2,76
2,74
2,78
3,77
2,80
3,79
3,80
2,78
2,73
3,76
3,85
3,84
2,73
3,82
3,89
3,88
3,86
3,89
2,86
3,88
3,85
3,77
3,87
3,87
3,88
3,85
3,81
3,86
3,72
3,83
3,78
14,8
4,200
4,200
4,200
4,200
4,134
4,134
4,134
4,134
18,198
18,198
18,198
18,198
4,133
4,133
4,133
4,133
24,1
134,132
134,132
134,132
134,132
36,197
36,197
36,197
36,197
12,8
30,196
30,196
30,196
30,196
25,195
25,195
25,195
25,195
3,200
3,200
3,200
3,200
192,199
192,199
192,199
192,199
53,197
53,197
53,197
53,197
162,196
162,196
162,196
162,196
2,1
2,1
2,1
1,1
1,8
4,1
4,2
4,4
5,8
4,16
4,1
4,2
4,4
6,8
4,16
44,512
46,512
84,72
64,1K
7,736
21,2K
3,2K
1,2
1,2
13,1K
6,1K
5,2
1,392
3,85
3,97
3,78
2,58
4,94
4,97
4,98
3,92
4,100
4,87
4,87
4,91
4,89
4,96
4,92
4,96
4,92
4,92
4,91
4,100
4,97
4,88
4,92
4,102
4,101
4,97
4,101
4,97
4,99
4,99
4,89
4,98
4,101
4,101
4,99
5,94
4,101
4,90
4,97
4,96
6,700
6,550
7,939
25,983
3,283
2,394
7,589
2,288
2,301
2,200
2,200
6,781
4,781
4,781
4,781
8,4
8,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
33,4
8,4
34,4
18,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
18,1
1,1
7,16
6,1
8,4
7,16
6,1
7,4
9,16
4,1
5,1
4,1
6,1
5,1
6,1
6,1
2,32
2,32
2,32
2,50
2,50
2,50
2,50
2,50
2,50
6,4
1,8
1,16
9,8
9,8
9,8
9,8
9,8
22,8
6,4
6,4
1,64
2,512
1,256
2,256
1,512
1,512
3,64
1,128
1,256
1,512
3,64
1,256
3,512
1,64
1,128
1,256
3,512
81,1.50K
3,1K
3,1K
29,3
18,1
1,1
6,1
7,4
5,1
8,4
8,16
4,1
4,1
4,1
6,1
5,1
6,1
6,1
14,8
104,2K
45,3K
42,3K
42,3K
3,144
42,3K
44,512
3,200
3,200
3,200
3,200
4,53
4,53
4,53
4,53
5,199
5,199
5,199
5,199
1,52
1,52
1,52
1,52
316,51
316,51
316,51
316,51
42,3K
20,198
20,198
20,198
20,198
23,3
55,197
55,197
55,197
55,197
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
13,200
14,200
14,200
14,104
14,200
14,200
14,200
13,200
13,200
14,200
14,200
13,200
14,200
14,200
13,200
13,200
14,200
122,196
122,196
122,196
122,196
14,200
13,200
13,200
14,200
13,103
14,199
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
13,200
14,200
14,200
14,103
17,199
13,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
13,200
14,200
14,200
14,103
14,200
15,200
14,200
15,200
15,200
15,200
15,200
15,200
14,200
15,200
15,200
15,200
14,200
14,200
14,200
14,200
14,198
14,200
13,103
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
15,200
14,200
14,200
14,200
15,200
14,200
14,198
2,200
2,200
1,200
1,200
2,200
1,200
2,200
2,200
1,200
2,200
87,195
87,195
87,195
87,195
311,4
18,1
1,1
7,16
6,1
5,1
8,4
8,16
4,1
5,1
4,1
6,1
5,1
6,1
6,1
82,1.50K
42,3K
42,3K
42,3K
42,3K
42,3K
42,3K
138,2K
103,2K
200,5
200,5
200,5
3,200
3,200
3,200
3,200
5,48
5,48
5,48
5,48
8,198
8,198
8,198
8,198
1,47
1,47
1,47
1,47
286,192
173,3K
7,16
28,1
5,16
12,64
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,128
2,64
2,64
2,128
2,128
2,64
2,32
1,32
2,32
2,32
2,32
2,16
2,16
1,16
2,16
2,16
1,8
2,8
2,8
2,8
1,8
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,4
1,4
2,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
4,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,4
2,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
2,128
2,128
2,128
2,64
2,64
2,64
2,32
1,32
2,32
1,32
2,32
2,16
2,16
1,16
2,16
2,16
1,8
2,8
2,8
1,8
1,8
2,8
2,4
5,16
11,64
26,256
41,512
7,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
13,200
2,4
5,16
11,64
23,256
5,4
5,16
11,64
24,256
44,512
63,1K
42,3K
122,1K
6,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
5,1
6,1
6,4
6,4
6,4
6,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
17,8
17,8
241,1
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
18,8
2,32
1,8
117,2K
1,8
3,8
5,1
6,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
18,1
1,1
7,1
8,4
6,1
7,4
8,16
4,1
5,1
4,1
6,1
5,1
6,1
7,1
2,32
2,32
2,32
2,32
2,32
2,32
13,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,1
2,1
2,1
2,2
2,2
2,2
2,4
2,4
2,4
2,8
2,8
2,8
3,16
3,16
3,16
3,32
3,32
3,32
18,1
3,64
3,64
65,1K
58,1K
44,512
9,8
14,8
1,8
2,8
1,256
19,256
2,8
19,512
2,64
12,2
60,1K
4,194
4,194
4,194
11,386
2,27
1,256
1,256
3,1
188,1
12,193
12,193
12,193
4,193
7,193
11,385
8,385
4,192
7,384
1,3K
193,2
32,3K
3,193
4,385
17,64
10,64
11,64
10,64
11,64
1,16
4,128
16,39
16,39
16,39
2,39
23,38
2,128
2,128
2,128
7,256
5,256
54,39
2,39
18,1
1,1
7,16
4,1
4,1
5,4
6,16
2,1
3,1
3,1
4,1
3,1
4,1
5,1
9,8
9,8
9,8
10,8
9,8
9,8
9,8
7,3K
6,4
6,4
4,2
4,2
4,2
39,45
2,39
2,39
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
4,2
4,2
3,1
3,1
2,32
2,32
9,8
1,101
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
8,60
1,27
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
5,8
3,8
4,8
2,8
4,8
4,8
4,8
4,8
2,8
6,8
6,8
6,8
5,8
9,8
9,8
9,8
9,8
9,8
9,8
13,54
1,2
2,83
2,83
2,3K
58,1K
4,1
5,4
6,16
1,1
3,1
3,1
5,1
3,1
5,1
5,1
76,1.50K
1,8
10,8
1,1
1,1
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
10,8
9,8
10,8
9,8
9,8
9,8
9,8
9,8
9,8
14,8
76,1.50K
9,8
8,8
10,8
11,8
11,8
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
14,8
9,8
10,8
10,8
10,8
9,8
9,8
9,8
9,8
9,8
2,50
2,50
2,50
2,75
2,75
2,75
2,100
2,100
2,100
11,64
5,256
3,1
3,1
2,3K
2,3K
2,3K
14,128
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
76,5
3,8
2,93
2,93
2,93
1,82
2,89
1,49
2,8
6,16
9,1
18,256
2,61
3,101
3,89
3,92
4,97
3,101
4,108
3,107
4,107
3,101
3,94
3,93
3,92
4,103
3,96
4,106
4,96
3,96
3,101
4,102
4,102
3,97
4,101
4,109
4,111
3,100
4,113
4,107
3,101
3,99
3,103
4,107
3,84
4,98
4,107
3,104
3,99
3,101
5,5
70,4
6,756
5,590
23,1123
3,201
2,405
2,405
3,8
1,404
1,404
1,404
1,404
1,404
8,2
2,404
2,404
7,4
1,404
5,3
1,404
208,2
31,2
2,2
1,30
1,84
1,82
1,82
1,85
1,90
1,92
1,84
1,92
1,85
1,86
1,79
1,96
1,88
1,98
1,87
1,89
1,83
1,95
1,96
1,91
1,93
1,103
1,104
1,94
1,100
1,74
1,72
1,93
1,97
1,101
1,82
1,92
1,100
1,98
1,92
1,94
1,172
4,1
2,3K
40,1K
1,1K
13,1K
1,1K
1,1K
1,1K
1,1
1,1
1,1
2,2
1,2
2,2
11,64
11,64
11,64
11,64
11,64
1,64
11,64
2,4
2,4
2,4
47,512
47,512
2,2
1,1
2,8
18,1
1,1
7,1
9,4
7,1
9,4
10,16
5,1
6,1
5,1
7,1
6,1
7,1
8,1
1,81
1,81
1,81
1,80
1,81
1,81
1,80
1,81
1,81
1,84
1,82
1,81
1,81
1,81
1,82
1,80
1,96
1,82
1,81
1,81
1,85
1,81
1,69
1,88
1,100
1,113
1,107
1,100
1,99
1,103
1,107
1,88
1,98
1,106
1,79
1,87
1,79
1,178
1,341
1,485
1,622
1,478
1,599
2,826
1,1100
119,2K
6,1
9,1
10,1
14,1
15,2
16,4
17,8
19,16
21,32
9,8
9,8
9,8
2,32
2,32
2,32
2,32
2,32
9,8
9,8
9,8
9,8
2,50
2,32
2,32
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
2,32
2,32
2,32
2,50
2,50
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
7,391
23,810
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
2,32
6,812
2,32
2,32
2,32
2,32
21,94
9,3
2,2
3,90
3,102
4,103
3,96
3,101
4,109
4,108
4,97
4,112
4,107
4,99
3,98
3,102
3,102
3,84
3,94
4,105
4,104
3,96
4,100
1,384
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
