JobID,UID,ReqNodes,TimelimitRaw,ElapsedRaw
262130,58732,8,60,3626
262131,58088,1,30,14
262132,58088,1,30,101
262133,16508,6,10,3
262134,16508,6,10,159
262135,16508,1,30,1186
262136,16508,1,30,313
262137,58707,64,120,1797
262138,16508,1,30,9
262139,11685,2K,60,690
262140,58732,64,60,699
262141,63310,600,60,1417
262142,58732,64,60,3600
262143,63015,16,60,6
262144,63015,16,60,424
262145,5987,1,15,1
262146,5987,1,15,1
262147,5987,1,15,2
262148,5987,1,15,1
262149,5987,2,15,2
262150,5987,2,15,2
262151,5987,2,15,2
262152,5987,4,15,5
262153,5987,4,15,3
262154,5987,4,15,4
262155,5987,4,15,3
262156,5987,4,15,2
262157,5987,4,15,3
262158,5987,4,15,5
262159,5987,4,15,3
262160,5987,4,15,5
262161,5987,4,15,2
262162,5987,4,15,5
262163,5987,8,15,4
262164,5987,8,15,6
262165,5987,8,15,6
262166,5987,8,15,4
262167,5987,8,15,6
262168,5987,16,15,8
262169,5987,16,15,6
262170,5987,16,15,8
262171,5987,16,15,6
262172,5987,16,15,9
262173,5987,32,15,13
262174,5987,32,15,13
262175,5987,32,15,13
262176,5987,32,15,13
262177,11707,64,480,0
262178,5987,32,15,18
262179,5987,16,15,11
262180,5987,16,15,6
262181,5987,16,15,5
262182,5987,16,15,5
262183,5987,16,15,5
262184,11707,62,480,1813
262185,5987,16,15,17
262186,5987,16,15,17
262187,5987,16,15,18
262188,5987,16,15,16
262189,5987,16,15,19
262190,5987,16,15,3
262191,5987,16,15,4
262192,5987,16,15,4
262193,5987,16,15,4
262194,5987,16,15,4
262195,5987,16,15,2
262196,5987,16,15,4
262197,5987,16,15,6
262198,5987,16,15,4
262199,5987,16,15,6
262200,5987,16,15,3
262201,5987,16,15,7
262202,5987,16,15,7
262203,5987,16,15,7
262204,5987,16,15,24
262205,5987,16,15,23
262206,5987,16,15,23
262207,5987,16,15,24
262208,5987,16,15,24
262209,5987,16,15,82
262210,5987,16,15,80
262211,5987,1,10,0
262212,5987,16,15,48
262213,5987,16,15,51
262214,5987,16,15,48
262215,5987,16,15,567
262216,39834,1,45,6
262217,39834,1,45,5
262218,63015,16,60,6
262219,63015,16,60,1238
262220,39834,1,45,32
262221,39834,1,45,5
262222,39834,1,45,123
262223,39834,1,45,33
262184,11707,62,480,634
262224,5987,16,15,449
262225,63310,600,60,1235
262226,5987,16,15,466
262227,39834,144,45,483
262228,11707,61,480,1101
262229,39834,1152,45,941
262230,63015,16,60,1231
262231,39834,3915,45,622
262232,58732,64,60,0
262233,5987,8,15,462
262234,58732,7,60,0
262235,58732,1,60,3613
262236,63015,16,60,662
262237,11707,61,480,1102
262238,5987,2,15,524
262239,63015,16,60,5
262240,63015,16,60,5
262241,63015,16,60,443
262242,5987,1,15,3
262243,5987,1,15,527
262244,63015,16,60,714
262245,5987,1,15,916
262246,63015,16,60,513
262247,11707,61,480,1120
262248,16508,1,30,49
262249,16508,1,30,1300
262250,63015,1,5,118
262251,63015,1,5,181
262252,63310,800,60,1411
262253,5987,2,15,472
262254,63015,16,60,430
262255,5987,4,15,569
262256,39834,1,45,2
262257,63015,16,60,6
262258,39834,144,45,5
262259,39834,1152,45,14
262260,63015,16,60,1223
262261,16508,1,30,55
262262,39834,144,45,417
262263,39834,144,45,415
262264,39834,1152,45,571
262265,39834,3915,45,390
262266,63015,16,60,508
262267,39834,4K,45,969
262268,63310,10,20,102
262269,63310,85,20,371
262270,63310,70,7,278
262271,6432,1,30,1388
262272,6432,1,15,114
262273,6432,16,15,465
262274,6432,1,45,1153
262275,6432,4,45,1114
262276,6432,1,45,1152
262277,6432,4,45,1152
262278,6432,16,45,1170
262279,6432,1K,45,2057
262280,6432,1,15,902
262281,6432,1,15,782
262282,6432,1,15,800
262283,6432,1,15,903
262284,6432,1,15,894
262285,6432,1,15,929
262286,6432,1,15,929
262287,17100,24,120,408
262287,17100,24,120,408
262287,17100,24,120,200
262287,17100,24,120,200
262287,17100,24,120,323
262287,17100,24,120,323
262287,17100,24,120,235
262287,17100,24,120,235
262287,17100,24,120,609
262288,39834,1,15,34
262289,39834,1,15,35
262290,39834,1,45,1
262291,39834,2,45,1
262292,39834,1,45,37
262293,39834,1,45,37
262294,39834,2,45,47
262295,39834,4,45,53
262296,39834,8,45,64
262297,39834,16,45,72
262298,39834,32,45,88
262299,39834,64,45,107
262300,39834,128,45,457
262301,39834,256,45,145
262302,39834,512,45,828
262303,39834,1K,45,919
262304,39834,2K,45,686
262305,39834,4K,45,558
262306,39834,5500,45,464
262307,39834,1,45,32
262308,39834,2,45,456
262309,39834,4,45,457
262310,39834,8,45,2700
262311,39834,16,45,2700
262312,39834,32,45,426
262313,39834,64,45,430
262314,39834,128,45,495
262315,39834,256,45,495
262316,39834,512,45,495
262317,39834,1K,45,1273
262318,39834,2K,45,796
262319,39834,4K,45,0
262320,39834,5500,45,165
262321,16508,1,10,227
262322,39834,1,45,37
262323,39834,1,45,33
262324,39834,2,45,47
262325,39834,2,45,465
262326,39834,4,45,56
262327,39834,4,45,465
262328,39834,8,45,65
262329,39834,8,45,2717
262330,39834,16,45,73
262331,39834,16,45,2717
262332,39834,32,45,90
262333,39834,32,45,441
262334,39834,64,45,107
262335,39834,64,45,446
262336,39834,128,45,94
262337,39834,128,45,730
262338,39834,256,45,630
262339,39834,256,45,463
262340,39834,512,45,448
262341,39834,512,45,105
262342,39834,1K,45,111
262343,39834,1K,45,659
262344,39834,2K,45,907
262345,39834,2K,45,697
262346,39834,4K,45,691
262347,39834,4K,45,185
262348,39834,5500,45,0
262349,39834,5500,45,0
262350,7391,1,30,131
262351,7391,1,30,170
262352,39834,64,45,952
262353,39834,5500,45,482
262354,58467,2K,60,129
262355,58467,4K,60,733
262356,58467,1,60,893
262357,58467,2,60,689
262358,58232,10,10,32
262359,58232,491,10,82
262360,58467,16,60,712
262361,58707,491,60,0
262362,58707,490,60,119
262363,58707,1,60,7
262364,58707,1,60,7
262365,58467,32,60,697
262366,17100,20,120,510
262366,17100,20,120,510
262366,17100,20,120,683
262366,17100,20,120,683
262367,58584,64,120,5
262368,58584,64,120,71
262366,17100,20,120,580
262369,58467,128,60,3618
262370,58584,64,120,471
262371,58467,1K,60,3624
262372,58467,4K,60,199
262373,58467,2K,60,125
262374,58467,2500,60,3222
262375,58467,5000,60,3603
262377,58467,5000,60,3609
262378,58467,4K,60,3610
262379,58467,4K,60,665
262380,58707,1,120,250
262381,11685,2K,60,3604
262382,58707,489,120,611
262383,17100,20,120,603
262384,58707,488,120,0
262385,58707,487,120,2228
262386,6432,1,30,1234
262387,6432,1,15,105
262388,6432,16,15,918
262389,6432,1,45,1015
262390,6432,4,45,1063
262391,6432,1,45,998
262392,6432,4,45,771
262393,6432,16,45,1098
262394,6432,1K,45,776
262395,6432,1,15,840
262396,6432,1,15,915
262397,6432,1,15,915
262398,6432,1,15,915
262399,6432,1,15,915
262400,6432,1,15,915
262401,6432,1,15,915
262402,17100,19,120,174
262403,17100,19,120,484
262403,17100,19,120,484
262403,17100,19,120,243
262403,17100,19,120,243
262403,17100,19,120,619
262403,17100,19,120,619
262404,58707,479,120,2080
262403,17100,19,120,1555
262405,17133,1,60,1
262406,17133,1,60,1
262407,17133,1,60,0
262408,17133,1,60,0
262409,17133,1,60,0
262410,16736,1,60,82
262411,58707,480,120,869
262412,17096,1,45,6
262413,17096,1,45,125
262414,16736,1,60,77
262415,17096,1152,45,771
262416,16736,1,60,82
262417,16736,1,60,77
262418,17096,1152,45,547
262419,16736,1,60,11
262420,16736,1,60,77
262421,11707,2,480,1094
262422,16736,1,60,75
262423,17096,1152,45,295
262424,11647,2K,60,13
262425,11707,2,480,1092
262426,11647,192,60,44
262427,16736,16,240,22
262428,16736,16,240,667
262429,11647,1K,60,13
262430,11647,1K,60,14
262431,11647,1K,60,642
262432,11707,2,480,1091
262433,11647,2K,60,12
262434,11647,2K,60,13
262435,11647,2K,60,15
262436,11647,2K,60,13
262437,11647,2K,60,15
262438,11647,2K,60,15
262439,11647,2K,60,13
262440,11647,2K,60,14
262441,11647,2K,60,1796
262442,11685,2,240,14405
262443,58707,4,60,1130
262444,17100,10,120,2897
262445,58707,4,60,1129
262446,58707,4,60,1137
262447,58707,4,60,1146
262448,58707,4,60,1136
262449,58707,4,60,1133
262450,58707,4,60,1144
262451,58707,4,60,1120
262452,58707,4,60,1131
262453,58707,4,60,1127
262454,58707,4,60,1146
262455,58707,4,60,1123
262456,58707,4,60,1133
262457,58707,4,60,1130
262458,58707,4,60,1136
262459,58707,4,60,1127
262460,58707,4,60,1130
262461,58707,4,60,1134
262462,58707,4,60,1135
262463,58707,4,60,1126
262464,58707,4,60,1131
262465,58707,4,60,1122
262466,58707,4,60,1136
262467,58707,4,60,1126
262468,58707,4,60,1138
262469,58707,4,60,1129
262470,58707,4,60,1136
262471,58707,4,60,1122
262472,58707,4,60,1150
262473,58707,4,60,1125
262474,58707,4,60,1148
262475,58707,4,60,1129
262476,58707,4,60,1148
262477,58707,4,60,1124
262478,58707,4,60,1137
262479,58707,4,60,1124
262480,58707,4,60,1130
262481,58707,4,60,1125
262482,58707,4,60,1133
262483,58707,4,60,1131
262484,58707,4,60,1125
262485,58707,4,60,1129
262486,58707,4,60,1128
262487,58707,4,60,1122
262488,58707,4,60,1130
262489,58707,4,60,1119
262490,58707,4,60,144
262491,58707,4,60,1130
262492,58707,4,60,1124
262493,58707,4,60,1130
262494,58707,4,60,1125
262495,58707,4,60,1129
262496,58707,4,60,1130
262497,58707,4,60,165
262498,58707,4,60,1140
262499,58707,4,60,1135
262500,58707,4,60,1145
262501,58707,4,60,1130
262502,58707,4,60,1124
262503,58707,4,60,1139
262504,58707,4,60,1143
262505,58707,4,60,1135
262506,58707,4,60,1127
262507,58707,4,60,1125
262508,58707,4,60,1124
262509,58707,4,60,1125
262510,58707,4,60,1126
262511,58707,4,60,1125
262512,58707,4,60,1124
262513,58707,4,60,481
262514,58707,4,60,1127
262515,58707,4,60,1133
262516,58707,4,60,1128
262517,58707,4,60,843
262518,58707,4,60,1137
262519,58707,4,60,1121
262520,58707,4,60,1131
262521,58707,4,60,1122
262522,58707,4,60,1178
262523,58707,4,60,1120
262524,58707,4,60,1151
262525,58707,4,60,1126
262526,58707,4,60,1126
262527,58707,4,60,1120
262528,58707,4,60,1125
262529,58707,4,60,1122
262530,58707,4,60,1125
262531,58707,4,60,1288
262532,58707,4,60,1205
262533,58707,4,60,1129
262534,58707,4,60,1132
262535,58707,4,60,166
262536,58707,4,60,1118
262537,58707,4,60,1126
262538,58707,4,60,1135
262539,58707,4,60,1128
262540,58707,4,60,1127
262541,58707,4,60,1117
262542,58707,4,60,1117
262543,58707,4,60,1128
262544,58707,4,60,1119
262545,58707,4,60,1131
262546,58707,4,60,1130
262547,58707,4,60,1814
262548,58707,4,60,1786
262549,58707,4,60,1148
262550,58707,4,60,897
262551,58707,4,60,1183
262552,58707,4,60,1133
262553,58707,4,60,2378
262554,58707,4,60,1135
262555,58707,4,60,1155
262556,58707,4,60,1133
262557,58707,4,60,1133
262558,58707,4,60,1136
262559,58707,4,60,1132
262560,58707,4,60,1125
262561,58707,4,60,1125
262562,58707,4,60,1131
262563,58707,4,60,1130
262564,58707,4,60,137
262565,58707,4,60,3608
262566,11707,2,480,1091
262567,11647,3K,60,16
262568,11647,3K,60,14
262569,16736,16,240,667
262570,17096,1152,45,2363
262571,11647,3K,60,976
262572,17096,1,10,0
262573,17096,1,10,604
262574,58707,64,120,4622
262575,58707,64,120,4589
262576,58707,64,120,6437
262577,58707,64,120,6483
262578,58707,64,120,133
262579,58707,64,120,4733
262580,58707,64,120,1303
262580,58707,64,120,1303
262580,58707,64,120,408
262581,17096,2,10,31
262582,11647,3K,60,1676
262583,17096,2,10,31
262584,17096,1152,45,758
262585,11707,61,480,194
262586,17096,2,10,31
262587,17096,2,10,31
262588,17096,1152,45,457
262589,58707,64,120,4450
262590,58707,64,120,229
262591,11647,3K,60,1079
262592,17096,1152,45,953
262593,11707,61,480,98
262594,17096,1152,45,602
262595,58707,64,120,191
262596,58707,64,120,3127
262597,17096,1152,45,804
262598,17096,1152,45,2717
262599,11707,1,120,0
262600,11707,1,120,67
262601,11707,1,120,238
262602,11707,1,120,31
262603,11707,1,120,174
262604,11707,1,120,1
262605,11707,1,120,1
262606,11707,1,120,1326
262607,11707,1,120,926
262608,39834,4K,45,448
262609,11647,3K,60,3624
262610,11707,1,120,3
262611,11707,61,480,527
262612,11647,64,60,2
262611,11707,61,480,0
262613,11707,60,480,1199
262614,39834,5500,45,574
262615,39834,5500,45,656
262613,11707,60,480,601
262616,17100,9,120,1848
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262617,11707,59,480,0
262618,17100,1,120,2101
262617,11707,59,480,1009
262617,11707,59,480,1148
262617,11707,59,480,2729
262619,39834,5200,15,0
262620,39834,5000,15,26
262617,11707,59,480,10399
262621,58366,32,60,692
262622,58366,32,60,673
262623,58366,32,60,674
262624,58366,32,60,676
262625,58366,32,60,679
262626,58366,32,60,677
262627,58366,32,60,718
262628,58366,32,60,691
262629,58366,32,60,687
262630,58366,32,60,693
262631,58366,1,60,11
262632,58366,256,60,475
262633,58366,256,60,721
262634,58366,256,60,735
262635,58366,256,60,719
262636,58366,256,60,2003
262637,58366,256,60,731
262638,58366,256,60,547
262639,58366,256,60,724
262640,58366,256,60,734
262641,58366,256,60,732
262642,58366,256,60,745
262643,58366,256,60,728
262644,58366,1K,60,731
262645,17100,9,120,708
262645,17100,9,120,708
262646,58366,1K,60,1153
262647,58366,1K,60,1150
262648,58366,1K,60,1150
262649,58366,1K,60,1150
262650,58366,1K,60,0
262651,58707,64,120,4414
262645,17100,9,120,1265
262652,58366,32,60,689
262653,58366,32,60,687
262654,58366,32,60,685
262655,58366,32,60,981
262656,58366,32,60,688
262657,58366,32,60,688
262658,58366,32,60,688
262659,58366,32,60,685
262660,58366,2K,60,793
262661,58366,2K,60,791
262662,58366,1K,60,0
262663,58366,2K,60,580
262664,58707,474,120,0
262665,58366,32,60,676
262666,58366,32,60,723
262667,58366,32,60,677
262668,58366,32,60,777
262669,58366,32,60,679
262670,58366,32,60,1574
262671,58366,32,60,720
262672,58366,32,60,672
262673,58366,32,60,778
262674,58366,32,60,1574
262675,58366,32,60,1574
262676,58366,32,60,672
262677,58366,32,60,898
262678,58366,32,60,808
262679,58366,32,60,773
262680,58366,32,60,772
262681,58366,32,60,696
262682,58366,32,60,763
262683,58366,32,60,811
262684,58366,32,60,669
262685,58366,32,60,807
262686,58366,32,60,772
262687,58366,32,60,762
262688,58366,32,60,669
262689,58366,32,60,808
262690,58366,32,60,763
262691,58366,32,60,764
262692,58366,32,60,666
262693,58366,32,60,771
262694,58366,32,60,1030
262695,58366,32,60,667
262696,58366,32,60,1569
262697,58366,32,60,693
262698,58366,32,60,762
262699,58366,32,60,762
262700,58366,32,60,764
262701,58366,32,60,761
262702,58366,32,60,759
262703,58366,32,60,1566
262704,58366,32,60,1019
262705,58366,32,60,664
262706,58366,32,60,758
262707,58366,32,60,759
262708,58366,32,60,1026
262709,58366,32,60,1566
262710,58366,32,60,664
262711,58366,32,60,1018
262712,58366,32,60,1018
262713,58366,32,60,663
262714,58366,32,60,1025
262715,58366,32,60,674
262716,58366,32,60,1016
262717,58366,32,60,758
262718,58366,32,60,681
262719,58366,32,60,661
262720,58366,32,60,677
262721,58366,32,60,1026
262722,58366,32,60,790
262723,58366,32,60,1560
262724,58366,32,60,1560
262725,58366,32,60,1002
262726,58366,32,60,1013
262727,58366,32,60,1013
262728,58366,32,60,1006
262729,58366,32,60,1002
262730,58366,32,60,785
262731,58366,32,60,1022
262732,58366,32,60,1012
262733,58366,32,60,1012
262734,58366,32,60,1002
262735,58366,32,60,1011
262736,58366,32,60,1021
262737,58366,32,60,1559
262738,58366,32,60,1005
262739,58366,32,60,754
262740,58366,32,60,1011
262741,58366,32,60,1019
262742,58366,32,60,1020
262743,58366,32,60,1020
262744,58366,32,60,1019
262745,58366,32,60,1019
262746,58366,32,60,971
262747,58366,32,60,1020
262748,58366,32,60,1017
262749,58366,32,60,1018
262750,58366,32,60,1018
262751,58366,32,60,1013
262752,58366,32,60,1016
262753,58366,32,60,1018
262754,58366,32,60,1017
262755,58366,32,60,1015
262756,58366,32,60,1017
262757,58366,32,60,1017
262758,58366,32,60,1013
262759,58366,32,60,1017
262760,58366,32,60,1012
262761,58366,32,60,1014
262762,58366,32,60,1010
262763,58366,32,60,1015
262764,58366,32,60,1014
262765,58366,32,60,1012
262766,58366,32,60,1014
262767,58366,32,60,1015
262768,58366,32,60,1012
262769,58366,32,60,1012
262770,58366,32,60,1011
262771,58366,32,60,1012
262772,58366,32,60,1012
262773,58366,32,60,1012
262774,58366,32,60,1012
262775,58366,32,60,1014
262776,58366,32,60,994
262777,58366,32,60,1012
262778,58366,32,60,660
262779,58366,32,60,1012
262780,58366,32,60,1006
262781,58366,32,60,1010
262782,58366,32,60,1009
262783,58366,32,60,1009
262784,58366,32,60,1008
262785,58366,32,60,1009
262786,58366,32,60,1009
262787,58366,32,60,1009
262788,58366,32,60,1009
262789,58366,32,60,1009
262790,58366,32,60,1003
262791,58366,32,60,1008
262792,58366,32,60,992
262793,58366,32,60,1010
262794,58366,32,60,1005
262795,58366,32,60,1008
262796,58366,32,60,1008
262797,58366,32,60,1008
262798,58366,32,60,1002
262799,58366,32,60,1007
262800,58366,32,60,1006
262801,58366,32,60,1006
262802,58366,32,60,1006
262803,58366,32,60,1001
262804,58366,32,60,1005
262805,58366,32,60,1018
262806,58366,32,60,1029
262807,58366,32,60,1010
262808,58366,32,60,1025
262809,58366,32,60,1017
262810,58366,32,60,1028
262811,58366,32,60,1026
262812,58366,32,60,1012
262813,58366,32,60,1026
262814,58366,32,60,1027
262815,58366,32,60,1014
262816,58366,32,60,1010
262817,58366,32,60,0
262818,58366,32,60,0
262819,58366,32,60,0
262820,58366,32,60,0
262821,58366,32,60,0
262822,58366,32,60,0
262823,58366,32,60,0
262824,58366,32,60,0
262825,58366,32,60,0
262826,58366,32,60,0
262827,58366,32,60,0
262828,58366,32,60,0
262829,58366,32,60,0
262830,58366,32,60,0
262831,58366,32,60,0
262832,58366,32,60,0
262833,58366,32,60,0
262834,58366,32,60,0
262835,58366,2K,60,0
262836,58366,2K,60,0
262837,58366,1K,60,0
262838,58366,5000,60,0
262839,58366,1000,60,0
262840,58366,100,60,0
262841,58366,10,60,0
262842,58366,5000,60,0
262843,58366,1000,60,0
262844,58366,1000,60,0
262845,58366,1K,60,0
262846,58366,32,60,3
262847,58366,32,60,2
262848,58366,32,60,636
262849,58366,2K,60,0
262850,58366,32,60,731
262851,58366,128,60,0
262852,58366,128,60,0
262853,11707,55,480,6741
262854,39834,1,50,0
262855,58366,2K,60,0
262856,58366,1,60,691
262857,58366,1,60,667
262858,58366,1,60,668
262859,58366,1,60,683
262860,58366,1,60,679
262861,58366,1,60,668
262862,58366,1,60,666
262863,58366,1,60,668
262864,58366,1,60,674
262865,58366,1,60,664
262866,58366,1,60,682
262867,58366,1,60,683
262868,58366,1,60,682
262869,58366,1,60,668
262870,58366,1,60,667
262871,58366,1,60,670
262872,58366,1,60,664
262873,58366,1,60,682
262874,58366,1,60,665
262875,58366,1,60,669
262876,58366,1,60,664
262877,58366,1,60,685
262878,58366,1,60,684
262879,58366,1,60,666
262880,58366,1,60,685
262881,58366,1,60,683
262882,58366,1,60,666
262883,58366,1,60,679
262884,58366,1,60,680
262885,58366,1,60,683
262886,58366,1,60,671
262887,58366,1,60,681
262888,58366,1,60,684
262889,58366,1,60,663
262890,58366,1,60,666
262891,58366,1,60,681
262892,58366,1,60,681
262893,58366,1,60,682
262894,58366,1,60,683
262895,58366,1,60,1
262896,58366,1,60,667
262897,58366,1,60,667
262898,58366,1,60,669
262899,58366,1,60,655
262900,58366,1,60,667
262901,58366,1,60,685
262902,58366,1,60,667
262903,58366,1,60,665
262904,58366,1,60,668
262905,58366,1,60,688
262906,58366,1,60,666
262907,58366,1,60,683
262908,58366,1,60,685
262909,58366,1,60,679
262910,58366,1,60,684
262911,58366,1,60,668
262912,58366,1,60,657
262913,58366,1,60,663
262914,58366,1,60,659
262915,58366,1,60,686
262916,58366,1,60,669
262917,58366,1,60,664
262918,58366,1,60,654
262919,58366,1,60,666
262920,58366,1,60,667
262921,58366,1,60,682
262922,58366,1,60,670
262923,58366,1,60,665
262924,58366,1,60,667
262925,58366,1,60,667
262926,58366,1,60,682
262927,58366,1,60,667
262928,58366,1,60,682
262929,58366,1,60,654
262930,58366,1,60,668
262931,58366,1,60,658
262932,58366,1,60,666
262933,58366,1,60,669
262934,58366,1,60,661
262935,58366,1,60,665
262936,58366,1,60,681
262937,58366,1,60,685
262938,58366,1,60,666
262939,58366,1,60,667
262940,58366,1,60,683
262941,58366,1,60,683
262942,58366,1,60,670
262943,58366,1,60,665
262944,58366,1,60,664
262945,58366,1,60,665
262946,58366,1,60,669
262947,58366,1,60,685
262948,58366,1,60,686
262949,58366,1,60,683
262950,58366,1,60,681
262951,58366,1,60,663
262952,58366,1,60,664
262953,58366,1,60,665
262954,58366,1,60,664
262955,58366,1,60,664
262956,58366,1,60,684
262957,58366,1,60,683
262958,58366,1,60,664
262959,58366,1,60,667
262960,58366,1,60,682
262961,58366,1,60,666
262962,58366,1,60,681
262963,58366,1,60,668
262964,58366,1,60,682
262965,58366,1,60,666
262966,58366,1,60,682
262967,58366,1,60,682
262968,58366,1,60,667
262969,58366,1,60,683
262970,58366,1,60,685
262971,58366,1,60,683
262972,58366,1,60,654
262973,58366,1,60,681
262974,58366,1,60,668
262975,58366,1,60,656
262976,58366,1,60,668
262977,58366,1,60,670
262978,58366,1,60,684
262979,58366,1,60,685
262980,58366,1,60,667
262981,58366,1,60,667
262982,58366,1,60,663
262983,58366,1,60,667
262984,58366,1,60,685
262985,58366,1,60,670
262986,58366,1,60,683
262987,58366,1,60,684
262988,58366,1,60,670
262989,58366,1,60,663
262990,58366,1,60,667
262991,58366,1,60,663
262992,58366,1,60,664
262993,58366,1,60,669
262994,58366,1,60,684
262995,58366,1,60,684
262996,58366,1,60,663
262997,58366,1,60,681
262998,58366,1,60,664
262999,58366,1,60,667
263000,58366,1,60,686
263001,58366,1,60,669
263002,58366,1,60,668
263003,58366,1,60,666
263004,58366,1,60,665
263005,58366,1,60,664
263006,58366,1,60,665
263007,58366,1,60,667
263008,58366,1,60,666
263009,58366,1,60,669
263010,58366,1,60,668
263011,58366,1,60,682
263012,58366,1,60,684
263013,58366,1,60,662
263014,58366,1,60,667
263015,58366,1,60,663
263016,58366,1,60,670
263017,58366,1,60,684
263018,58366,1,60,684
263019,58366,1,60,654
263020,58366,1,60,682
263021,58366,1,60,682
263022,58366,1,60,680
263023,58366,1,60,683
263024,58366,1,60,667
263025,58366,1,60,684
263026,58366,1,60,683
263027,58366,1,60,670
263028,58366,1,60,655
263029,58366,1,60,682
263030,58366,1,60,683
263031,58366,1,60,682
263032,58366,1,60,667
263033,58366,1,60,670
263034,58366,1,60,668
263035,58366,1,60,667
263036,58366,1,60,667
263037,58366,1,60,654
263038,58366,1,60,682
263039,58366,1,60,668
263040,58366,1,60,666
263041,58366,1,60,683
263042,58366,1,60,684
263043,58366,1,60,667
263044,58366,1,60,663
263045,58366,1,60,684
263046,58366,1,60,666
263047,58366,1,60,666
263048,58366,1,60,684
263049,58366,1,60,682
263050,58366,1,60,666
263051,58366,1,60,690
263052,58366,1,60,681
263053,58366,1,60,668
263054,58366,1,60,670
263055,58366,1,60,681
263056,58366,1,60,684
263057,58366,1,60,682
263058,58366,1,60,669
263059,58366,1,60,684
263060,58366,1,60,667
263061,58366,1,60,682
263062,58366,1,60,687
263063,58366,1,60,665
263064,58366,1,60,665
263065,58366,1,60,657
263066,58366,1,60,667
263067,58366,1,60,670
263068,58366,1,60,685
263069,58366,1,60,683
263070,58366,1,60,682
263071,58366,1,60,683
263072,58366,1,60,667
263073,58366,1,60,667
263074,58366,1,60,667
263075,58366,1,60,681
263076,58366,1,60,666
263077,58366,1,60,681
263078,58366,1,60,665
263079,58366,1,60,669
263080,58366,1,60,676
263081,58366,1,60,666
263082,58366,1,60,668
263083,58366,1,60,683
263084,58366,1,60,680
263085,58366,1,60,680
263086,58366,1,60,684
263087,58366,1,60,668
263088,58366,1,60,686
263089,58366,1,60,681
263090,58366,1,60,684
263091,58366,1,60,668
263092,58366,1,60,661
263093,58366,1,60,669
263094,58366,1,60,683
263095,58366,1,60,682
263096,58366,1,60,669
263097,58366,1,60,684
263098,58366,1,60,666
263099,58366,1,60,669
263100,58366,1,60,665
263101,58366,1,60,670
263102,58366,1,60,668
263103,58366,1,60,667
263104,58366,1,60,667
263105,58366,1,60,669
263106,58366,1,60,666
263107,58366,1,60,679
263108,58366,1,60,683
263109,58366,1,60,683
263110,58366,1,60,683
263111,58366,1,60,684
263112,58366,1,60,667
263113,58366,1,60,663
263114,58366,1,60,667
263115,58366,1,60,685
263116,58366,1,60,657
263117,58366,1,60,666
263118,58366,1,60,667
263119,58366,1,60,684
263120,58366,1,60,684
263121,58366,1,60,682
263122,58366,1,60,672
263123,58366,1,60,685
263124,58366,1,60,683
263125,58366,1,60,684
263126,58366,1,60,682
263127,58366,1,60,669
263128,58366,1,60,681
263129,58366,1,60,669
263130,58366,1,60,683
263131,58366,1,60,666
263132,58366,1,60,672
263133,58366,1,60,667
263134,58366,1,60,683
263135,58366,1,60,668
263136,58366,1,60,658
263137,58366,1,60,668
263138,58366,1,60,669
263139,58366,1,60,670
263140,58366,1,60,659
263141,58366,1,60,670
263142,58366,1,60,676
263143,58366,1,60,668
263144,58366,1,60,671
263145,58366,1,60,669
263146,58366,1,60,685
263147,58366,1,60,685
263148,58366,1,60,685
263149,58366,1,60,672
263150,58366,1,60,685
263151,58366,1,60,658
263152,58366,1,60,683
263153,58366,1,60,685
263154,58366,1,60,672
263155,58366,1,60,665
263156,58366,1,60,685
263157,58366,1,60,684
263158,58366,1,60,684
263159,58366,1,60,664
263160,58366,1,60,662
263161,58366,1,60,680
263162,58366,1,60,685
263163,58366,1,60,691
263164,58366,1,60,669
263165,58366,1,60,684
263166,58366,1,60,667
